 &plot nbnd=  53, nks=    61 /
  -43.623  -43.615  -43.601  -43.592  -43.437  -43.429  -20.197  -20.093  -20.071  -19.908
  -19.795  -19.771  -19.759  -19.751  -19.723  -19.713  -19.706  -19.696  -19.661  -19.614
  -19.592  -19.583  -19.544  -19.537    1.626    1.683    2.839    2.933    7.965    8.295
    9.271    9.784   10.279   10.401   10.436   10.628   10.707   10.886   11.340   11.412
   11.620   11.839   13.199   13.260   13.654   13.921   13.997   14.046   14.105   14.459
   14.514   14.848   14.902
            0.175000  0.101036  0.000000
  -43.619  -43.612  -43.597  -43.589  -43.434  -43.427  -20.188  -20.092  -20.063  -19.911
  -19.820  -19.794  -19.781  -19.773  -19.730  -19.718  -19.713  -19.701  -19.660  -19.615
  -19.611  -19.600  -19.548  -19.541    1.747    1.801    2.888    2.972    8.120    8.432
    9.197    9.685   10.081   10.432   10.468   10.487   10.636   10.907   11.316   11.386
   11.642   11.864   13.036   13.100   13.655   13.959   13.998   14.010   14.211   14.412
   14.554   14.898   14.943
            0.200000  0.115470  0.000000
  -43.616  -43.609  -43.594  -43.586  -43.432  -43.425  -20.178  -20.091  -20.055  -19.915
  -19.846  -19.818  -19.804  -19.796  -19.737  -19.724  -19.720  -19.706  -19.660  -19.631
  -19.620  -19.615  -19.552  -19.545    1.881    1.931    2.939    3.013    8.282    8.576
    9.138    9.594    9.875   10.265   10.458   10.495   10.638   10.913   11.292   11.362
   11.666   11.883   12.868   12.935   13.664   13.886   13.994   14.115   14.330   14.392
   14.606   14.970   14.987
            0.225000  0.129904  0.000000
  -43.612  -43.606  -43.590  -43.583  -43.429  -43.422  -20.168  -20.091  -20.047  -19.921
  -19.874  -19.843  -19.827  -19.819  -19.744  -19.730  -19.728  -19.712  -19.661  -19.652
  -19.636  -19.619  -19.556  -19.549    2.026    2.072    2.991    3.055    8.438    8.712
    9.105    9.516    9.675   10.058   10.477   10.514   10.630   10.905   11.272   11.343
   11.691   11.898   12.702   12.772   13.682   13.826   13.997   14.233   14.395   14.463
   14.667   15.038   15.060
            0.250000  0.144337  0.000000
  -43.608  -43.603  -43.586  -43.580  -43.427  -43.419  -20.158  -20.091  -20.040  -19.929
  -19.901  -19.869  -19.850  -19.840  -19.752  -19.736  -19.735  -19.718  -19.673  -19.662
  -19.653  -19.622  -19.561  -19.554    2.178    2.219    3.042    3.097    8.555    8.814
    9.116    9.456    9.491    9.880   10.485   10.524   10.612   10.882   11.258   11.332
   11.713   11.911   12.547   12.613   13.705   13.779   14.015   14.365   14.416   14.606
   14.733   15.095   15.115
            0.275000  0.158771  0.000000
  -43.604  -43.599  -43.582  -43.576  -43.424  -43.417  -20.147  -20.092  -20.035  -19.940
  -19.928  -19.895  -19.874  -19.855  -19.759  -19.743  -19.742  -19.724  -19.693  -19.669
  -19.663  -19.625  -19.565  -19.558    2.332    2.369    3.092    3.139    8.591    8.843
    9.193    9.346    9.425    9.764   10.481   10.522   10.587   10.847   11.251   11.330
   11.729   11.927   12.410   12.462   13.722   13.754   14.059   14.453   14.507   14.757
   14.805   15.134   15.159
            0.300000  0.173205  0.000000
  -43.600  -43.596  -43.578  -43.573  -43.421  -43.414  -20.138  -20.092  -20.033  -19.954
  -19.953  -19.920  -19.898  -19.865  -19.767  -19.750  -19.748  -19.730  -19.712  -19.683
  -19.665  -19.629  -19.569  -19.562    2.485    2.517    3.142    3.182    8.539    8.778
    9.209    9.368    9.406    9.748   10.466   10.509   10.555   10.801   11.252   11.336
   11.737   11.949   12.294   12.321   13.705   13.777   14.131   14.508   14.655   14.886
   14.915   15.161   15.226
            0.325000  0.187639  0.000000
  -43.596  -43.593  -43.574  -43.570  -43.419  -43.412  -20.129  -20.094  -20.035  -19.977
  -19.966  -19.944  -19.921  -19.871  -19.773  -19.757  -19.754  -19.735  -19.729  -19.696
  -19.667  -19.633  -19.574  -19.566    2.630    2.658    3.193    3.228    8.428    8.646
    9.152    9.378    9.531    9.821   10.441   10.490   10.518   10.749   11.260   11.349
   11.733   11.977   12.190   12.212   13.687   13.811   14.233   14.583   14.803   14.981
   15.074   15.198   15.292
            0.350000  0.202072  0.000000
  -43.593  -43.590  -43.571  -43.568  -43.417  -43.409  -20.123  -20.094  -20.041  -19.997
  -19.978  -19.966  -19.943  -19.872  -19.780  -19.763  -19.759  -19.745  -19.741  -19.707
  -19.669  -19.637  -19.577  -19.570    2.760    2.784    3.249    3.279    8.291    8.489
    9.124    9.350    9.701    9.931   10.414   10.466   10.478   10.694   11.271   11.367
   11.711   12.013   12.072   12.172   13.677   13.844   14.366   14.678   14.938   15.099
   15.231   15.240   15.354
            0.375000  0.216506  0.000000
  -43.590  -43.588  -43.568  -43.565  -43.415  -43.407  -20.120  -20.095  -20.049  -20.013
  -19.987  -19.986  -19.962  -19.870  -19.786  -19.769  -19.763  -19.758  -19.745  -19.716
  -19.671  -19.641  -19.581  -19.574    2.867    2.888    3.312    3.339    8.149    8.329
    9.115    9.327    9.857   10.046   10.385   10.437   10.439   10.640   11.283   11.385
   11.671   11.968   12.057   12.175   13.670   13.872   14.524   14.796   15.053   15.239
   15.282   15.381   15.407
            0.400000  0.230940  0.000000
  -43.587  -43.586  -43.565  -43.563  -43.413  -43.406  -20.119  -20.096  -20.060  -20.025
  -20.003  -19.995  -19.978  -19.866  -19.790  -19.774  -19.769  -19.767  -19.749  -19.724
  -19.673  -19.644  -19.584  -19.576    2.946    2.964    3.381    3.406    8.017    8.182
    9.118    9.313    9.992   10.149   10.357   10.398   10.413   10.592   11.295   11.402
   11.621   11.879   12.108   12.206   13.667   13.894   14.700   14.931   15.153   15.324
   15.386   15.450   15.516
            0.425000  0.245374  0.000000
  -43.585  -43.584  -43.563  -43.561  -43.412  -43.404  -20.120  -20.097  -20.069  -20.033
  -20.016  -20.001  -19.991  -19.862  -19.794  -19.778  -19.778  -19.771  -19.752  -19.731
  -19.675  -19.647  -19.586  -19.579    2.999    3.016    3.451    3.475    7.904    8.056
    9.124    9.305   10.099   10.233   10.333   10.364   10.391   10.551   11.305   11.416
   11.572   11.808   12.165   12.246   13.664   13.910   14.884   15.077   15.241   15.365
   15.484   15.523   15.631
            0.450000  0.259807  0.000000
  -43.584  -43.582  -43.561  -43.560  -43.411  -43.403  -20.122  -20.099  -20.076  -20.037
  -20.025  -20.005  -20.000  -19.857  -19.797  -19.784  -19.781  -19.773  -19.754  -19.736
  -19.676  -19.649  -19.588  -19.581    3.032    3.048    3.511    3.533    7.819    7.960
    9.132    9.301   10.178   10.294   10.315   10.334   10.375   10.522   11.312   11.428
   11.533   11.756   12.220   12.281   13.662   13.920   15.051   15.219   15.311   15.406
   15.510   15.641   15.719
            0.475000  0.274241  0.000000
  -43.583  -43.582  -43.560  -43.559  -43.410  -43.403  -20.124  -20.100  -20.081  -20.039
  -20.030  -20.008  -20.005  -19.854  -19.799  -19.788  -19.782  -19.774  -19.756  -19.739
  -19.677  -19.651  -19.589  -19.582    3.050    3.065    3.551    3.572    7.765    7.901
    9.138    9.300   10.233   10.304   10.308   10.329   10.364   10.506   11.317   11.435
   11.509   11.724   12.265   12.300   13.661   13.925   15.168   15.334   15.358   15.447
   15.526   15.729   15.775
            0.500000  0.288675  0.000000
  -43.583  -43.581  -43.560  -43.559  -43.410  -43.402  -20.124  -20.101  -20.083  -20.040
  -20.031  -20.010  -20.007  -19.853  -19.799  -19.789  -19.783  -19.775  -19.756  -19.740
  -19.677  -19.651  -19.589  -19.582    3.055    3.070    3.565    3.586    7.746    7.880
    9.138    9.300   10.258   10.292   10.300   10.339   10.360   10.500   11.318   11.438
   11.500   11.713   12.287   12.300   13.660   13.926   15.208   15.374   15.380   15.468
   15.531   15.767   15.795
            0.494443  0.298296  0.000000
  -43.583  -43.581  -43.560  -43.559  -43.410  -43.402  -20.124  -20.100  -20.083  -20.040
  -20.031  -20.009  -20.007  -19.853  -19.800  -19.789  -19.783  -19.775  -19.757  -19.740
  -19.677  -19.651  -19.589  -19.582    3.056    3.071    3.565    3.586    7.748    7.882
    9.139    9.301   10.258   10.287   10.303   10.340   10.359   10.501   11.292   11.416
   11.524   11.733   12.287   12.300   13.661   13.927   15.191   15.311   15.375   15.464
   15.584   15.778   15.810
            0.488887  0.307916  0.000000
  -43.583  -43.581  -43.560  -43.559  -43.410  -43.402  -20.124  -20.100  -20.082  -20.040
  -20.031  -20.009  -20.007  -19.854  -19.800  -19.789  -19.784  -19.776  -19.758  -19.740
  -19.676  -19.651  -19.590  -19.583    3.058    3.073    3.564    3.586    7.753    7.887
    9.141    9.301   10.259   10.279   10.308   10.341   10.354   10.505   11.236   11.365
   11.577   11.783   12.289   12.302   13.664   13.928   15.147   15.201   15.359   15.452
   15.650   15.823   15.849
            0.483330  0.317537  0.000000
  -43.582  -43.581  -43.560  -43.559  -43.410  -43.402  -20.124  -20.099  -20.081  -20.040
  -20.031  -20.009  -20.006  -19.854  -19.801  -19.789  -19.785  -19.778  -19.760  -19.739
  -19.676  -19.651  -19.591  -19.584    3.062    3.077    3.564    3.585    7.762    7.895
    9.144    9.304   10.261   10.269   10.313   10.343   10.347   10.510   11.170   11.301
   11.638   11.847   12.292   12.304   13.668   13.930   15.083   15.086   15.335   15.433
   15.684   15.854   15.892
            0.477773  0.327157  0.000000
  -43.582  -43.581  -43.560  -43.559  -43.410  -43.402  -20.123  -20.098  -20.080  -20.039
  -20.030  -20.008  -20.005  -19.854  -19.803  -19.789  -19.786  -19.780  -19.763  -19.738
  -19.675  -19.650  -19.593  -19.586    3.068    3.082    3.564    3.585    7.775    7.906
    9.149    9.307   10.256   10.263   10.318   10.335   10.346   10.517   11.098   11.231
   11.701   11.917   12.295   12.307   13.674   13.933   14.968   15.011   15.304   15.410
   15.698   15.857   15.914
            0.472217  0.336778  0.000000
  -43.582  -43.581  -43.560  -43.558  -43.410  -43.402  -20.122  -20.097  -20.079  -20.039
  -20.030  -20.007  -20.004  -19.855  -19.805  -19.791  -19.788  -19.781  -19.766  -19.737
  -19.674  -19.650  -19.595  -19.588    3.075    3.089    3.564    3.584    7.790    7.920
    9.155    9.311   10.243   10.266   10.321   10.323   10.349   10.524   11.024   11.158
   11.764   11.990   12.299   12.310   13.681   13.936   14.851   14.932   15.267   15.384
   15.706   15.861   15.929
            0.466660  0.346398  0.000000
  -43.582  -43.581  -43.560  -43.558  -43.409  -43.402  -20.121  -20.095  -20.078  -20.039
  -20.029  -20.006  -20.003  -19.856  -19.808  -19.794  -19.790  -19.782  -19.770  -19.736
  -19.673  -19.649  -19.598  -19.590    3.084    3.098    3.563    3.583    7.810    7.938
    9.162    9.317   10.228   10.268   10.307   10.327   10.353   10.533   10.948   11.082
   11.826   12.064   12.305   12.315   13.690   13.940   14.735   14.851   15.226   15.354
   15.712   15.866   15.942
            0.461103  0.356019  0.000000
  -43.582  -43.581  -43.559  -43.558  -43.409  -43.402  -20.120  -20.093  -20.076  -20.039
  -20.028  -20.004  -20.002  -19.857  -19.811  -19.798  -19.793  -19.782  -19.774  -19.735
  -19.671  -19.649  -19.600  -19.593    3.094    3.108    3.563    3.582    7.832    7.959
    9.170    9.323   10.211   10.271   10.291   10.332   10.357   10.542   10.871   11.007
   11.888   12.141   12.310   12.321   13.701   13.944   14.622   14.770   15.183   15.322
   15.718   15.871   15.953
            0.455547  0.365640  0.000000
  -43.582  -43.581  -43.559  -43.558  -43.409  -43.402  -20.119  -20.091  -20.074  -20.039
  -20.026  -20.002  -20.000  -19.858  -19.814  -19.803  -19.796  -19.781  -19.779  -19.734
  -19.670  -19.648  -19.604  -19.596    3.105    3.119    3.562    3.581    7.858    7.982
    9.179    9.330   10.193   10.273   10.274   10.337   10.361   10.551   10.795   10.932
   11.948   12.218   12.317   12.328   13.713   13.948   14.512   14.691   15.138   15.288
   15.723   15.876   15.960
            0.449990  0.375260  0.000000
  -43.581  -43.580  -43.559  -43.558  -43.409  -43.402  -20.117  -20.088  -20.071  -20.039
  -20.025  -20.001  -19.998  -19.859  -19.818  -19.809  -19.799  -19.785  -19.779  -19.733
  -19.669  -19.647  -19.608  -19.599    3.118    3.131    3.561    3.579    7.887    8.008
    9.189    9.338   10.173   10.254   10.274   10.343   10.364   10.561   10.719   10.858
   12.008   12.298   12.323   12.337   13.726   13.953   14.404   14.613   15.093   15.252
   15.729   15.880   15.963
            0.444433  0.384881  0.000000
  -43.581  -43.580  -43.559  -43.558  -43.409  -43.402  -20.116  -20.086  -20.068  -20.039
  -20.023  -19.999  -19.996  -19.860  -19.822  -19.815  -19.803  -19.790  -19.778  -19.731
  -19.667  -19.647  -19.612  -19.603    3.132    3.145    3.560    3.577    7.918    8.036
    9.201    9.346   10.152   10.234   10.274   10.349   10.366   10.570   10.644   10.784
   12.065   12.331   12.347   12.378   13.740   13.958   14.300   14.539   15.047   15.216
   15.735   15.881   15.963
            0.438877  0.394501  0.000000
  -43.581  -43.580  -43.558  -43.557  -43.409  -43.401  -20.114  -20.083  -20.065  -20.040
  -20.020  -19.996  -19.994  -19.862  -19.826  -19.822  -19.807  -19.796  -19.776  -19.730
  -19.666  -19.646  -19.616  -19.607    3.147    3.160    3.559    3.575    7.953    8.068
    9.213    9.356   10.130   10.213   10.270   10.354   10.366   10.573   10.580   10.716
   12.120   12.338   12.360   12.458   13.756   13.963   14.199   14.469   15.001   15.179
   15.742   15.880   15.958
            0.433320  0.404122  0.000000
  -43.580  -43.580  -43.558  -43.557  -43.408  -43.401  -20.112  -20.079  -20.062  -20.040
  -20.018  -19.994  -19.992  -19.863  -19.831  -19.829  -19.811  -19.803  -19.774  -19.728
  -19.665  -19.646  -19.621  -19.612    3.163    3.176    3.557    3.573    7.990    8.102
    9.226    9.366   10.107   10.191   10.261   10.358   10.361   10.510   10.590   10.654
   12.170   12.346   12.377   12.540   13.771   13.968   14.102   14.402   14.956   15.142
   15.751   15.873   15.949
            0.427763  0.413743  0.000000
  -43.580  -43.579  -43.558  -43.557  -43.408  -43.401  -20.110  -20.076  -20.059  -20.041
  -20.015  -19.991  -19.989  -19.865  -19.836  -19.835  -19.815  -19.809  -19.772  -19.726
  -19.664  -19.646  -19.626  -19.616    3.181    3.193    3.555    3.571    8.029    8.138
    9.239    9.376   10.083   10.168   10.237   10.339   10.367   10.458   10.600   10.603
   12.215   12.354   12.398   12.622   13.786   13.972   14.009   14.339   14.910   15.104
   15.760   15.859   15.935
            0.422207  0.423363  0.000000
  -43.580  -43.579  -43.558  -43.557  -43.408  -43.401  -20.108  -20.072  -20.055  -20.042
  -20.012  -19.989  -19.987  -19.868  -19.844  -19.841  -19.819  -19.816  -19.770  -19.724
  -19.663  -19.646  -19.631  -19.621    3.198    3.210    3.553    3.568    8.071    8.176
    9.253    9.387   10.059   10.144   10.199   10.304   10.374   10.423   10.569   10.609
   12.253   12.362   12.426   12.706   13.795   13.927   13.976   14.281   14.866   15.067
   15.770   15.841   15.919
            0.416650  0.432984  0.000000
  -43.579  -43.579  -43.557  -43.556  -43.408  -43.401  -20.105  -20.068  -20.051  -20.043
  -20.009  -19.986  -19.984  -19.870  -19.852  -19.846  -19.823  -19.823  -19.768  -19.722
  -19.662  -19.645  -19.636  -19.625    3.217    3.229    3.551    3.565    8.115    8.215
    9.267    9.398   10.035   10.119   10.143   10.256   10.381   10.406   10.551   10.618
   12.283   12.370   12.460   12.790   13.778   13.875   13.980   14.227   14.823   15.029
   15.781   15.819   15.900
            0.411093  0.442604  0.000000
  -43.579  -43.579  -43.557  -43.556  -43.408  -43.400  -20.103  -20.063  -20.047  -20.044
  -20.006  -19.983  -19.981  -19.873  -19.860  -19.851  -19.830  -19.828  -19.765  -19.720
  -19.662  -19.645  -19.642  -19.630    3.236    3.248    3.548    3.561    8.160    8.256
    9.281    9.410   10.011   10.079   10.094   10.198   10.388   10.399   10.545   10.627
   12.307   12.379   12.499   12.875   13.717   13.871   13.984   14.178   14.780   14.992
   15.794   15.794   15.877
            0.405537  0.452225  0.000000
  -43.579  -43.578  -43.556  -43.556  -43.407  -43.400  -20.101  -20.059  -20.045  -20.043
  -20.003  -19.980  -19.979  -19.876  -19.869  -19.857  -19.838  -19.832  -19.762  -19.718
  -19.661  -19.648  -19.646  -19.635    3.256    3.267    3.545    3.558    8.207    8.298
    9.294    9.421    9.987   10.010   10.070   10.133   10.395   10.398   10.546   10.634
   12.327   12.388   12.542   12.960   13.643   13.883   13.988   14.134   14.738   14.955
   15.769   15.807   15.853
            0.399980  0.461845  0.000000
  -43.579  -43.578  -43.556  -43.556  -43.407  -43.400  -20.098  -20.054  -20.046  -20.038
  -19.999  -19.977  -19.976  -19.879  -19.877  -19.863  -19.845  -19.837  -19.760  -19.716
  -19.660  -19.653  -19.646  -19.640    3.276    3.287    3.542    3.554    8.255    8.341
    9.308    9.433    9.939    9.962   10.045   10.066   10.400   10.401   10.551   10.641
   12.343   12.397   12.586   13.045   13.568   13.899   13.992   14.096   14.698   14.919
   15.746   15.822   15.827
            0.394423  0.471466  0.000000
  -43.578  -43.578  -43.556  -43.555  -43.407  -43.400  -20.096  -20.049  -20.047  -20.033
  -19.995  -19.974  -19.973  -19.885  -19.882  -19.869  -19.852  -19.841  -19.757  -19.714
  -19.660  -19.659  -19.646  -19.645    3.296    3.307    3.538    3.549    8.303    8.384
    9.321    9.445    9.868    9.939    9.997   10.021   10.404   10.408   10.559   10.648
   12.357   12.407   12.630   13.131   13.496   13.916   13.995   14.062   14.659   14.883
   15.723   15.799   15.837
            0.388867  0.481087  0.000000
  -43.578  -43.578  -43.556  -43.555  -43.407  -43.399  -20.093  -20.048  -20.044  -20.028
  -19.992  -19.971  -19.971  -19.894  -19.885  -19.874  -19.858  -19.846  -19.754  -19.711
  -19.665  -19.659  -19.649  -19.646    3.316    3.326    3.534    3.545    8.352    8.428
    9.334    9.457    9.799    9.916    9.930    9.997   10.409   10.414   10.568   10.653
   12.370   12.418   12.673   13.215   13.428   13.933   13.999   14.034   14.621   14.848
   15.703   15.771   15.809
            0.383310  0.490707  0.000000
  -43.578  -43.577  -43.555  -43.555  -43.407  -43.399  -20.090  -20.050  -20.039  -20.023
  -19.988  -19.969  -19.968  -19.903  -19.888  -19.880  -19.865  -19.851  -19.750  -19.709
  -19.671  -19.659  -19.654  -19.647    3.336    3.346    3.529    3.540    8.400    8.470
    9.347    9.469    9.732    9.865    9.894    9.974   10.415   10.420   10.578   10.657
   12.381   12.429   12.714   13.299   13.363   13.949   14.002   14.010   14.586   14.813
   15.686   15.742   15.778
            0.377753  0.500328  0.000000
  -43.577  -43.577  -43.555  -43.555  -43.406  -43.399  -20.088  -20.052  -20.033  -20.018
  -19.984  -19.966  -19.966  -19.911  -19.891  -19.885  -19.871  -19.855  -19.747  -19.706
  -19.677  -19.659  -19.658  -19.647    3.356    3.365    3.524    3.534    8.448    8.512
    9.358    9.481    9.668    9.803    9.874    9.951   10.420   10.426   10.589   10.661
   12.391   12.440   12.753   13.302   13.380   13.965   13.991   14.006   14.553   14.779
   15.672   15.714   15.748
            0.372197  0.509948  0.000000
  -43.577  -43.577  -43.555  -43.555  -43.406  -43.399  -20.085  -20.053  -20.028  -20.013
  -19.980  -19.965  -19.964  -19.919  -19.894  -19.891  -19.876  -19.859  -19.744  -19.704
  -19.683  -19.662  -19.659  -19.648    3.374    3.384    3.519    3.529    8.494    8.553
    9.369    9.492    9.608    9.744    9.855    9.928   10.426   10.431   10.600   10.663
   12.400   12.452   12.791   13.245   13.459   13.976   13.979   14.010   14.523   14.746
   15.660   15.686   15.719
            0.366640  0.519569  0.000000
  -43.577  -43.577  -43.554  -43.554  -43.406  -43.399  -20.082  -20.055  -20.022  -20.007
  -19.976  -19.964  -19.962  -19.927  -19.897  -19.894  -19.881  -19.864  -19.740  -19.701
  -19.688  -19.667  -19.659  -19.648    3.393    3.402    3.513    3.523    8.537    8.590
    9.378    9.503    9.553    9.691    9.837    9.908   10.431   10.435   10.609   10.664
   12.408   12.464   12.825   13.192   13.533   13.966   13.991   14.013   14.497   14.712
   15.652   15.661   15.691
            0.361083  0.529189  0.000000
  -43.577  -43.576  -43.554  -43.554  -43.406  -43.399  -20.080  -20.057  -20.017  -20.002
  -19.973  -19.963  -19.961  -19.935  -19.901  -19.896  -19.885  -19.868  -19.737  -19.698
  -19.694  -19.670  -19.659  -19.649    3.410    3.418    3.507    3.517    8.577    8.624
    9.386    9.504    9.512    9.643    9.822    9.890   10.436   10.439   10.619   10.665
   12.414   12.476   12.857   13.143   13.601   13.959   14.002   14.017   14.476   14.679
   15.638   15.647   15.666
            0.355527  0.538810  0.000000
  -43.576  -43.576  -43.554  -43.554  -43.406  -43.399  -20.077  -20.059  -20.011  -19.996
  -19.970  -19.964  -19.961  -19.943  -19.905  -19.897  -19.888  -19.873  -19.733  -19.699
  -19.696  -19.674  -19.659  -19.649    3.425    3.434    3.501    3.510    8.611    8.654
    9.392    9.463    9.520    9.603    9.809    9.874   10.441   10.442   10.627   10.663
   12.419   12.487   12.887   13.099   13.660   13.955   14.011   14.020   14.462   14.645
   15.618   15.643   15.644
            0.349970  0.548431  0.000000
  -43.576  -43.576  -43.554  -43.554  -43.406  -43.398  -20.075  -20.061  -20.006  -19.991
  -19.967  -19.965  -19.961  -19.949  -19.909  -19.897  -19.890  -19.877  -19.729  -19.704
  -19.693  -19.677  -19.659  -19.649    3.440    3.448    3.494    3.503    8.639    8.678
    9.396    9.430    9.526    9.571    9.798    9.861   10.444   10.445   10.636   10.662
   12.423   12.498   12.913   13.059   13.709   13.953   14.018   14.023   14.458   14.612
   15.603   15.623   15.643
            0.344413  0.558051  0.000000
  -43.576  -43.576  -43.554  -43.554  -43.406  -43.398  -20.072  -20.063  -20.002  -19.986
  -19.966  -19.965  -19.962  -19.955  -19.912  -19.896  -19.890  -19.882  -19.725  -19.709
  -19.691  -19.680  -19.659  -19.650    3.453    3.461    3.487    3.496    8.660    8.696
    9.398    9.408    9.531    9.548    9.791    9.851   10.446   10.447   10.643   10.660
   12.426   12.507   12.938   13.026   13.745   13.953   14.023   14.026   14.464   14.578
   15.592   15.607   15.643
            0.338857  0.567672  0.000000
  -43.576  -43.576  -43.554  -43.554  -43.406  -43.398  -20.070  -20.065  -19.998  -19.982
  -19.967  -19.965  -19.961  -19.959  -19.913  -19.894  -19.890  -19.886  -19.721  -19.713
  -19.688  -19.683  -19.659  -19.650    3.463    3.472    3.480    3.489    8.672    8.706
    9.396    9.397    9.533    9.534    9.785    9.845   10.448   10.448   10.649   10.657
   12.428   12.513   12.959   12.998   13.765   13.953   14.026   14.027   14.482   14.544
   15.587   15.596   15.644
            0.333300  0.577292  0.000000
  -43.576  -43.576  -43.554  -43.554  -43.406  -43.398  -20.068  -20.068  -19.997  -19.980
  -19.967  -19.967  -19.961  -19.961  -19.914  -19.892  -19.889  -19.889  -19.717  -19.717
  -19.686  -19.686  -19.659  -19.650    3.472    3.472    3.481    3.481    8.676    8.709
    9.395    9.395    9.532    9.532    9.784    9.843   10.448   10.448   10.653   10.654
   12.428   12.515   12.977   12.977   13.772   13.954   14.028   14.028   14.511   14.512
   15.589   15.589   15.644
            0.299970  0.519563  0.000000
  -43.577  -43.577  -43.555  -43.554  -43.406  -43.399  -20.080  -20.059  -20.018  -20.000
  -19.980  -19.969  -19.938  -19.933  -19.913  -19.898  -19.874  -19.867  -19.735  -19.696
  -19.693  -19.674  -19.658  -19.646    3.421    3.430    3.471    3.481    8.597    8.641
    9.337    9.479    9.543    9.677    9.833    9.910   10.412   10.448   10.632   10.639
   12.423   12.429   13.002   13.024   13.631   13.891   13.989   14.008   14.356   14.743
   15.641   15.670   15.741
            0.266640  0.461834  0.000000
  -43.580  -43.579  -43.558  -43.557  -43.408  -43.401  -20.089  -20.069  -20.023  -20.016
  -19.985  -19.974  -19.926  -19.914  -19.891  -19.871  -19.850  -19.838  -19.739  -19.697
  -19.672  -19.663  -19.652  -19.633    3.356    3.362    3.369    3.373    8.546    8.599
    9.248    9.404    9.765    9.923    9.950   10.064   10.278   10.460   10.532   10.637
   12.268   12.451   12.947   13.143   13.434   13.649   13.895   13.961   14.350   14.808
   15.600   15.656   15.899
            0.233310  0.404105  0.000000
  -43.585  -43.584  -43.563  -43.561  -43.412  -43.404  -20.093  -20.091  -20.022  -20.005
  -19.976  -19.964  -19.924  -19.902  -19.850  -19.843  -19.819  -19.810  -19.729  -19.691
  -19.662  -19.652  -19.633  -19.616    3.123    3.140    3.294    3.310    8.624    8.688
    9.155    9.355    9.912   10.073   10.112   10.126   10.268   10.343   10.504   10.690
   12.151   12.556   12.751   13.195   13.330   13.361   13.851   13.911   14.431   14.719
   15.307   15.657   15.775
            0.199980  0.346375  0.000000
